"","MO","SC","UA","PD","AD","State","Age","Sex","UK_2026","UK_2026Copula","Japan","JapanCopula","SouthKorea","SouthKoreaCopula","Netherlands","NetherlandsCopula","China","ChinaCopula","Spain","SpainCopula","Germany","GermanyCopula","Pakistan","PakistanCopula","Australia","AustraliaCopula","Belgium","BelgiumCopula","Canada","CanadaCopula","Denmark","DenmarkCopula","France","FranceCopula","Hungary","HungaryCopula","Iran","IranCopula","Italy","ItalyCopula","Malaysia","MalaysiaCopula","Poland","PolandCopula","Portugal","PortugalCopula","Romania","RomaniaCopula","Taiwan","TaiwanCopula","Thailand","ThailandCopula","Trinidad_and_Tobago","Trinidad_and_TobagoCopula","USA","USACopula","Singapore","SingaporeCopula","England_2018","England_2018Copula"
"22537",2,1,2,3,2,21232,"55-64","female",0.812,0.62082098,0.67,0.62123896,0.751,0.75527869,0.717,0.66562951,0.702,0.65718135,0.69,0.66381775,0.799,0.7667646,NA,0.85410116,0.848,0.6355566,0.72,0.58141505,0.764,0.68753688,0.76,0.67195386,0.862,0.54703914,0.817,0.78670123,0.425,0.62658294,0.767,0.78729274,0.692,0.69637566,0.884,0.76810409,0.771,0.48090866,0.807,0.77284156,0.598,0.39067607,0.751,0.53574293,0.814,0.75086403,0.707,0.71952115,0.655,0.38948355,0.73,0.62082098
"22538",2,1,2,3,3,21233,"55-64","female",0.727,0.57607867,0.637,0.59896395,0.738,0.73233704,0.642,0.60593551,0.633,0.62265113,0.643,0.62427607,0.747,0.74532079,NA,0.83463689,0.814,0.59017794,0.668,0.53169438,0.726,0.65594214,0.641,0.63453998,0.835,0.50206849,0.764,0.75366407,0.29,0.5902733,0.702,0.76478701,0.669,0.66512265,0.873,0.74925601,0.722,0.45920181,0.786,0.74783028,0.479,0.32696007,0.713,0.51284922,0.76,0.739495,0.631,0.68759723,0.581,0.31935869,0.704,0.57607867
"22539",2,1,2,3,4,21234,"55-64","female",0.54,0.35985801,0.575,0.5715636,0.604,0.64729865,0.431,0.38693029,0.536,0.54776469,0.5,0.44011624,0.585,0.55649184,NA,0.75849404,0.642,0.43829747,0.435,0.35301754,0.561,0.54187011,0.402,0.477865,0.682,0.35601517,0.596,0.65872566,0.17,0.53094562,0.493,0.70223943,0.534,0.60430527,0.794,0.65464078,0.595,0.37614126,0.735,0.66767478,0.322,0.16518692,0.576,0.40424918,0.673,0.67268654,0.435,0.56246011,0.348,0.10823268,0.523,0.35985801
"22540",2,1,2,3,5,21235,"55-64","female",0.462,0.19472313,0.551,0.55196692,0.569,0.58298179,0.366,0.22035277,0.493,0.49214734,0.423,0.2998691,0.473,0.41128057,NA,0.70072533,0.489,0.32327311,0.342,0.2173314,0.524,0.45541387,0.214,0.35854027,0.624,0.2461916,0.517,0.58699702,0.1,0.4875348,0.489,0.65519785,0.464,0.5593373,0.67,0.5825387,0.523,0.31358526,0.627,0.60709925,0.241,0.04384713,0.514,0.32177827,0.57,0.62171408,0.393,0.46741083,0.303,-0.05039995,0.519,0.19472313
"22541",2,1,2,4,1,21241,"55-64","female",0.548,0.56416708,0.692,0.63318157,0.593,0.7477844,0.519,0.6484715,0.637,0.67171373,0.627,0.61357597,0.534,0.67267634,NA,0.84078306,0.685,0.61932508,0.526,0.57634607,0.616,0.67549241,0.545,0.64874589,0.666,0.53344011,0.642,0.78266018,0.38,0.66382684,0.546,0.77264586,0.612,0.70510903,0.691,0.70453245,0.654,0.46746448,0.766,0.74804835,0.48,0.41308954,0.669,0.50173874,0.651,0.72585321,0.505,0.69276,0.386,0.39911109,0.616,0.56416708
"22542",2,1,2,4,2,21242,"55-64","female",0.507,0.52274032,0.614,0.59765893,0.56,0.72282884,0.449,0.57832234,0.588,0.62301999,0.546,0.57698652,0.504,0.67034007,NA,0.81989154,0.653,0.56416876,0.465,0.51800829,0.579,0.63933297,0.473,0.60950711,0.645,0.48119956,0.602,0.73870027,0.296,0.60879673,0.502,0.74293726,0.54,0.65934677,0.673,0.68836656,0.618,0.4468797,0.728,0.7170146,0.416,0.32627585,0.611,0.4822376,0.631,0.71870727,0.448,0.65943785,0.327,0.31314268,0.538,0.52274032
"22543",2,1,2,4,3,21243,"55-64","female",0.422,0.47981597,0.581,0.5760627,0.547,0.7009933,0.374,0.52005703,0.519,0.58967518,0.499,0.54030275,0.452,0.65107892,NA,0.80056829,0.619,0.52049265,0.412,0.47066088,0.541,0.60792911,0.354,0.57182662,0.619,0.43956996,0.549,0.70527683,0.161,0.5735946,0.437,0.7203431,0.517,0.62988444,0.662,0.66888746,0.569,0.42723621,0.707,0.6917177,0.297,0.26530077,0.573,0.46132694,0.577,0.70751753,0.372,0.62928177,0.26,0.24821844,0.512,0.47981597
"22544",2,1,2,4,4,21244,"55-64","female",0.235,0.28806441,0.519,0.54877387,0.491,0.62085854,0.163,0.32225631,0.422,0.51714514,0.356,0.38314173,0.29,0.49174566,NA,0.72433282,0.447,0.38588008,0.18,0.31578372,0.384,0.49373254,0.115,0.4147664,0.465,0.31042825,0.381,0.6098333,0.041,0.51259253,0.228,0.65741685,0.382,0.58003474,0.583,0.57337595,0.442,0.34703703,0.656,0.61101636,0.139,0.12151621,0.436,0.3658742,0.49,0.6406596,0.176,0.51501223,0.034,0.06537057,0.331,0.28806441
"22545",2,1,2,4,5,21245,"55-64","female",0.157,0.14152925,0.495,0.52877482,0.456,0.55976104,0.098,0.1717805,0.379,0.46261274,0.279,0.26346609,0.178,0.36932653,NA,0.66587272,0.294,0.28385486,0.087,0.19841685,0.347,0.4063273,-0.073,0.29416124,0.408,0.21277383,0.302,0.53709434,-0.029,0.46708595,0.224,0.60949435,0.312,0.54328077,0.459,0.49968444,0.37,0.28574261,0.548,0.54932471,0.058,0.01350413,0.373,0.29305366,0.387,0.58906309,0.134,0.42783399,-0.005,-0.07234278,0.327,0.14152925
"22546",2,1,2,5,1,21251,"55-64","female",0.44,0.56303419,0.623,0.63963573,0.552,0.75472895,0.464,0.64623598,0.587,0.68145024,0.491,0.61844433,0.326,0.67020103,NA,0.84407698,0.523,0.62187633,0.423,0.57857569,0.572,0.67988026,0.389,0.65039964,0.485,0.55048747,0.519,0.78220418,0.263,0.67566618,0.491,0.77426883,0.533,0.7120358,0.377,0.7038004,0.502,0.47944889,0.547,0.74877145,0.366,0.42341116,0.619,0.50964549,0.482,0.72930845,0.431,0.69171005,0.293,0.42260403,0.557,0.56303419
"22547",2,1,2,5,2,21252,"55-64","female",0.399,0.51254879,0.545,0.59982288,0.519,0.72454328,0.394,0.56819704,0.538,0.62645124,0.41,0.57208838,0.296,0.65956925,NA,0.81889181,0.491,0.55896393,0.362,0.51333676,0.534,0.63769253,0.317,0.60459562,0.465,0.48678771,0.479,0.73367195,0.179,0.61520453,0.447,0.73976271,0.461,0.66051329,0.359,0.68025154,0.466,0.45238496,0.509,0.712128,0.303,0.32707124,0.561,0.48267205,0.462,0.71809748,0.374,0.65424245,0.24,0.32213329,0.479,0.51254879
"22548",2,1,2,5,3,21253,"55-64","female",0.314,0.46124033,0.512,0.57442418,0.506,0.69805533,0.319,0.50271145,0.469,0.58760106,0.363,0.52670195,0.244,0.63258837,NA,0.79544021,0.457,0.50832356,0.31,0.46009842,0.497,0.600616,0.198,0.5605081,0.438,0.43534976,0.426,0.69563562,0.044,0.5754505,0.382,0.71246088,0.438,0.62616038,0.348,0.65324121,0.417,0.42681751,0.488,0.68125171,0.183,0.25799876,0.523,0.45516014,0.408,0.70300526,0.298,0.61900144,0.179,0.24522697,0.453,0.46124033
"22549",2,1,2,5,4,21254,"55-64","female",0.127,0.26964005,0.45,0.54466721,0.45,0.61595936,0.108,0.30511245,0.372,0.51209363,0.22,0.37035607,0.082,0.47511835,NA,0.71612579,0.285,0.37330345,0.078,0.30727634,0.34,0.48234806,-0.041,0.39856063,0.285,0.30421425,0.258,0.59646473,-0.076,0.51122716,0.173,0.64597385,0.303,0.57600504,0.269,0.55186406,0.29,0.34309318,0.437,0.59627866,0.026,0.11353329,0.386,0.35857705,0.321,0.63326415,0.102,0.5028441,-0.04,0.06212081,0.272,0.26964005
"22550",2,1,2,5,5,21255,"55-64","female",0.049,0.12581829,0.426,0.52285603,0.415,0.5540462,0.043,0.15708508,0.329,0.4561278,0.143,0.25439694,-0.03,0.35727401,NA,0.65506885,0.285,0.2730769,-0.015,0.19438242,0.302,0.3920742,-0.229,0.27410947,0.227,0.20828277,0.179,0.51985234,-0.146,0.46387465,0.169,0.59486519,0.233,0.54061838,0.145,0.47322403,0.218,0.2798171,0.329,0.530876,-0.055,0.00765299,0.324,0.28676143,0.218,0.57938099,0.06,0.41541385,-0.072,-0.07060764,0.268,0.12581829
"22551",2,1,3,1,1,21311,"55-64","female",0.882,0.75961611,0.781,0.70633997,0.807,0.80329769,0.831,0.80915274,0.827,0.75739695,0.867,0.7663482,0.925,0.86318596,NA,0.89818742,0.906,0.74595895,0.884,0.70586997,0.871,0.75612312,0.919,0.7619351,0.923,0.65751648,0.88,0.88773391,0.702,0.71774136,0.885,0.85675737,0.855,0.77674201,0.935,0.83603153,0.889,0.56373097,0.903,0.85648175,0.769,0.55654554,0.863,0.60794749,0.908,0.80022603,0.855,0.80827254,0.808,0.54007172,0.879,0.75961611
"22552",2,1,3,1,2,21312,"55-64","female",0.841,0.7162216,0.703,0.66682043,0.774,0.77654129,0.761,0.73758276,0.778,0.70656806,0.786,0.72843852,0.895,0.86065736,NA,0.87683976,0.874,0.68833525,0.823,0.64398542,0.833,0.71724478,0.847,0.72016505,0.902,0.60307494,0.84,0.84311023,0.618,0.65961399,0.841,0.82586953,0.783,0.72878544,0.917,0.81890508,0.853,0.53608405,0.865,0.82450422,0.705,0.46455906,0.805,0.5834069,0.888,0.7906048,0.798,0.77499677,0.729,0.45089974,0.801,0.7162216
"22553",2,1,3,1,3,21313,"55-64","female",0.756,0.66922672,0.67,0.64353715,0.761,0.75314286,0.686,0.6760418,0.709,0.67168392,0.739,0.68736704,0.843,0.83735324,NA,0.85716945,0.84,0.64158173,0.771,0.59198115,0.796,0.68493706,0.728,0.68174137,0.876,0.55769337,0.787,0.80940722,0.483,0.6230598,0.776,0.80294293,0.76,0.6968587,0.906,0.79956438,0.804,0.51244248,0.844,0.79899017,0.586,0.39883001,0.767,0.5587452,0.834,0.77837626,0.722,0.74329479,0.642,0.37977998,0.775,0.66922672
"22554",2,1,3,1,4,21314,"55-64","female",0.569,0.44646455,0.608,0.61599827,0.627,0.66722363,0.475,0.45159533,0.612,0.59641736,0.596,0.49600397,0.681,0.64048618,NA,0.78132421,0.668,0.48512346,0.538,0.4069867,0.63,0.57164752,0.489,0.52603436,0.723,0.40768937,0.619,0.71459719,0.363,0.56466812,0.567,0.74058588,0.625,0.63301866,0.827,0.70543457,0.677,0.42732696,0.793,0.71905829,0.429,0.2323444,0.63,0.44690809,0.747,0.71184821,0.526,0.61131061,0.397,0.16162543,0.594,0.44646455
"22555",2,1,3,1,5,21315,"55-64","female",0.491,0.27465925,0.584,0.59595982,0.592,0.60137838,0.41,0.27924547,0.569,0.53972601,0.519,0.34870118,0.569,0.48767463,NA,0.72297284,0.515,0.36524237,0.445,0.26518075,0.593,0.48474824,0.301,0.40607568,0.665,0.2934098,0.54,0.6420929,0.293,0.52132649,0.563,0.69304657,0.555,0.58517174,0.703,0.63269536,0.605,0.36233363,0.685,0.65785279,0.348,0.10606028,0.567,0.36096599,0.644,0.66042378,0.484,0.50977917,0.339,-0.00430661,0.59,0.27465925
"22556",2,1,3,2,1,21321,"55-64","female",0.826,0.70677403,0.741,0.67014462,0.765,0.78635751,0.765,0.77183514,0.769,0.71824668,0.789,0.7281949,0.868,0.81636019,NA,0.88335752,0.862,0.71532078,0.817,0.66783343,0.827,0.73451382,0.871,0.73326476,0.901,0.60989855,0.837,0.85440191,0.582,0.68472341,0.838,0.83282224,0.774,0.75257406,0.905,0.81060836,0.848,0.51407433,0.85,0.82576473,0.682,0.50236367,0.806,0.57326138,0.864,0.77163532,0.79,0.77901939,0.763,0.47816588,0.816,0.70677403
"22557",2,1,3,2,2,21322,"55-64","female",0.785,0.66565418,0.663,0.63363527,0.732,0.76095322,0.695,0.70202451,0.72,0.66895306,0.708,0.69171771,0.838,0.81484634,NA,0.86248981,0.83,0.65997811,0.756,0.60900086,0.789,0.69787866,0.799,0.69383634,0.88,0.55695233,0.797,0.81067175,0.498,0.62864617,0.794,0.80310371,0.702,0.70627747,0.887,0.79485705,0.812,0.49052189,0.812,0.79490817,0.619,0.4143783,0.748,0.55268349,0.844,0.76404761,0.733,0.74334577,0.691,0.39097579,0.738,0.66565418
"22558",2,1,3,2,3,21323,"55-64","female",0.7,0.62081519,0.63,0.61187811,0.719,0.73858411,0.62,0.64217932,0.651,0.63536182,0.661,0.65240345,0.786,0.79318065,NA,0.84355586,0.796,0.61476112,0.704,0.55902869,0.751,0.66689006,0.68,0.65696607,0.854,0.5133116,0.744,0.77803568,0.363,0.5933475,0.729,0.78110185,0.679,0.6754704,0.876,0.77668596,0.763,0.46938309,0.791,0.77046008,0.499,0.35119411,0.71,0.53016284,0.79,0.75308414,0.657,0.71121301,0.611,0.32226755,0.712,0.62081519
"22559",2,1,3,2,4,21324,"55-64","female",0.513,0.39788401,0.568,0.58488874,0.585,0.65269355,0.409,0.41731473,0.554,0.56052701,0.518,0.4609508,0.624,0.59606721,NA,0.76782331,0.624,0.45803391,0.471,0.37381915,0.586,0.5534541,0.441,0.50100866,0.701,0.36356572,0.576,0.6834978,0.243,0.53532773,0.52,0.71896193,0.544,0.61188457,0.797,0.68266868,0.636,0.38607056,0.74,0.69078339,0.342,0.18500096,0.574,0.41841636,0.703,0.68673313,0.461,0.5833021,0.372,0.10445636,0.531,0.39788401
"22560",2,1,3,2,5,21325,"55-64","female",0.435,0.22683101,0.544,0.56535141,0.55,0.58724154,0.344,0.24554697,0.511,0.50446493,0.441,0.31427081,0.512,0.44378762,NA,0.70998512,0.471,0.33863274,0.378,0.23249002,0.548,0.46697575,0.253,0.38164194,0.643,0.24996458,0.497,0.61173656,0.173,0.49248922,0.516,0.6719143,0.474,0.56438235,0.673,0.6105345,0.564,0.32275295,0.632,0.63020062,0.261,0.05950067,0.511,0.33291296,0.6,0.63577766,0.419,0.48558449,0.32,-0.0605449,0.527,0.22683101
"22561",2,1,3,3,1,21331,"55-64","female",0.816,0.64839039,0.713,0.64508924,0.754,0.76582801,0.739,0.72393715,0.689,0.68705557,0.766,0.67881416,0.816,0.76170449,NA,0.86347797,0.825,0.67561404,0.76,0.6278804,0.782,0.70685764,0.825,0.69789377,0.876,0.56201169,0.807,0.8222361,0.463,0.66187297,0.797,0.80589862,0.748,0.72724641,0.885,0.77062971,0.788,0.47828551,0.826,0.79185975,0.611,0.45354847,0.796,0.53786782,0.78,0.74722675,0.747,0.74416814,0.663,0.41846916,0.795,0.64839039
"22562",2,1,3,3,2,21332,"55-64","female",0.775,0.60864453,0.635,0.61048178,0.721,0.74184752,0.669,0.65534687,0.64,0.63966583,0.685,0.64397252,0.786,0.76079769,NA,0.84337681,0.793,0.62200938,0.699,0.57087597,0.745,0.67189174,0.753,0.65995388,0.855,0.51195724,0.767,0.77923078,0.379,0.60802733,0.753,0.77715208,0.676,0.68263231,0.867,0.75583841,0.752,0.4576829,0.788,0.76193987,0.547,0.36866344,0.738,0.51972889,0.76,0.7408417,0.69,0.7080844,0.597,0.3352511,0.717,0.60864453
"22563",2,1,3,3,3,21333,"55-64","female",0.69,0.56440748,0.602,0.58969286,0.708,0.7201091,0.594,0.59590966,0.571,0.60709963,0.638,0.60569649,0.734,0.73964326,NA,0.82445341,0.759,0.57771153,0.646,0.52196067,0.707,0.64133593,0.634,0.62315982,0.829,0.47028542,0.714,0.7464707,0.244,0.5739323,0.688,0.7553309,0.653,0.65293753,0.856,0.73749782,0.703,0.4380669,0.767,0.73754426,0.428,0.30723547,0.7,0.49852444,0.706,0.7302458,0.614,0.67591336,0.524,0.26937199,0.691,0.56440748
"22564",2,1,3,3,4,21334,"55-64","female",0.503,0.35197474,0.54,0.56310607,0.574,0.63662601,0.383,0.38023757,0.474,0.5338267,0.495,0.42541618,0.572,0.55477803,NA,0.74908208,0.587,0.42822507,0.414,0.34672082,0.542,0.5287359,0.395,0.46817372,0.676,0.32811347,0.546,0.65228331,0.124,0.5159472,0.479,0.69348357,0.518,0.59385913,0.777,0.64375872,0.576,0.35732394,0.716,0.65820746,0.271,0.14887427,0.563,0.39256058,0.619,0.66447479,0.418,0.55470082,0.291,0.06374679,0.51,0.35197474
"22565",2,1,3,3,5,21335,"55-64","female",0.425,0.18773562,0.516,0.54344877,0.539,0.57220855,0.318,0.2142903,0.431,0.47812399,0.418,0.2862199,0.46,0.41101239,NA,0.69070127,0.434,0.31333589,0.321,0.2121369,0.504,0.44176838,0.207,0.34812135,0.618,0.21902671,0.467,0.57991887,0.054,0.47232518,0.475,0.64598184,0.448,0.54938145,0.653,0.57079639,0.504,0.29493838,0.608,0.59704774,0.19,0.02824101,0.501,0.31063349,0.516,0.61323551,0.376,0.46125988,0.246,-0.09358974,0.506,0.18773562
"22566",2,1,3,4,1,21341,"55-64","female",0.511,0.51203209,0.657,0.61394811,0.563,0.72257912,0.471,0.60124352,0.575,0.64206835,0.622,0.55986714,0.521,0.6287364,NA,0.81592601,0.63,0.57690771,0.504,0.54010539,0.597,0.64117622,0.538,0.61135766,0.659,0.47648585,0.592,0.75390213,0.334,0.64024989,0.532,0.74426397,0.596,0.6775537,0.674,0.65964516,0.635,0.43476466,0.747,0.71393688,0.429,0.3662259,0.656,0.46684419,0.597,0.70387618,0.488,0.65882258,0.329,0.31941655,0.603,0.51203209
"22567",2,1,3,4,2,21342,"55-64","female",0.47,0.46680842,0.579,0.57863018,0.53,0.69707884,0.401,0.52826549,0.526,0.5935554,0.541,0.52035269,0.491,0.62190237,NA,0.79389381,0.598,0.51984295,0.443,0.48022218,0.559,0.60382007,0.466,0.57002664,0.638,0.42371754,0.552,0.70838678,0.25,0.58648932,0.488,0.7131798,0.524,0.63163227,0.656,0.63995409,0.599,0.4131947,0.709,0.68091661,0.365,0.27904416,0.598,0.44596616,0.577,0.69561313,0.431,0.62236195,0.27,0.23353755,0.525,0.46680842
"22568",2,1,3,4,3,21343,"55-64","female",0.385,0.40479337,0.546,0.55323339,0.517,0.6689064,0.326,0.45295396,0.457,0.5543183,0.494,0.46775913,0.439,0.58442739,NA,0.76658681,0.564,0.46310337,0.391,0.42175659,0.522,0.56224352,0.347,0.51836291,0.612,0.37161888,0.499,0.66411989,0.115,0.54886514,0.423,0.68127286,0.501,0.59663351,0.645,0.60305194,0.55,0.38710294,0.688,0.64362014,0.246,0.20742129,0.56,0.41565689,0.523,0.67747699,0.355,0.58045062,0.202,0.15727551,0.499,0.40479337
"22569",2,1,3,4,4,21344,"55-64","female",0.198,0.22273426,0.484,0.52264467,0.461,0.58947281,0.115,0.26381965,0.36,0.47986847,0.351,0.32317589,0.277,0.43897483,NA,0.68591405,0.392,0.33449635,0.159,0.28080599,0.365,0.44297518,0.108,0.35469411,0.459,0.2496897,0.331,0.5619863,-0.005,0.48510404,0.214,0.61186227,0.366,0.55103914,0.566,0.49545043,0.423,0.30738302,0.637,0.55476636,0.089,0.07180554,0.423,0.32531535,0.436,0.60705087,0.159,0.47008404,-0.024,-0.00920388,0.318,0.22273426
"22570",2,1,3,4,5,21345,"55-64","female",0.12,0.085954,0.46,0.49925873,0.426,0.52783413,0.05,0.12125545,0.317,0.42225865,0.274,0.21713458,0.165,0.332051,NA,0.62153268,0.239,0.23870631,0.065,0.17736201,0.327,0.34805333,-0.08,0.22403652,0.401,0.15876626,0.252,0.48113629,-0.075,0.43486444,0.21,0.55694809,0.296,0.51963873,0.442,0.4092883,0.351,0.24478559,0.529,0.48423063,0.008,-0.02841001,0.36,0.25755619,0.333,0.5504611,0.117,0.38593239,-0.062,-0.13112744,0.314,0.085954
"22571",2,1,3,5,1,21351,"55-64","female",0.403,0.43632533,0.588,0.59728655,0.522,0.69896709,0.416,0.53292418,0.525,0.61804502,0.486,0.49430201,0.313,0.55486739,NA,0.789395,0.468,0.52184984,0.402,0.49190092,0.552,0.60474606,0.382,0.56293708,0.479,0.43080821,0.469,0.71548339,0.217,0.62941964,0.477,0.70979782,0.517,0.65067584,0.36,0.5971777,0.483,0.41170998,0.528,0.67032775,0.316,0.31896593,0.606,0.42811388,0.428,0.67996707,0.414,0.61129156,0.235,0.26736163,0.544,0.43632533
"22572",2,1,3,5,2,21352,"55-64","female",0.362,0.3848188,0.51,0.56066618,0.489,0.67142397,0.346,0.45461328,0.476,0.56755934,0.405,0.44925135,0.283,0.54160773,NA,0.76511368,0.436,0.46035432,0.341,0.42829042,0.515,0.56426343,0.31,0.51751907,0.458,0.37394461,0.429,0.66704175,0.133,0.57483566,0.433,0.67588505,0.445,0.60265969,0.342,0.57201267,0.447,0.38837791,0.49,0.63367122,0.252,0.22817116,0.548,0.40376376,0.408,0.66951058,0.357,0.57277965,0.183,0.17695398,0.466,0.3848188
"22573",2,1,3,5,3,21353,"55-64","female",0.277,0.30548119,0.477,0.5305666,0.476,0.63695087,0.271,0.3638317,0.407,0.5217333,0.358,0.38228654,0.231,0.48799621,NA,0.73000915,0.402,0.39104847,0.289,0.36012744,0.477,0.51226558,0.191,0.45198786,0.432,0.31113704,0.376,0.61189619,-0.002,0.53362451,0.368,0.63428644,0.422,0.56193763,0.331,0.51758659,0.398,0.35593372,0.469,0.58415333,0.133,0.14609023,0.51,0.36424357,0.354,0.64428425,0.281,0.52081086,0.122,0.08986047,0.44,0.30548119
"22574",2,1,3,5,4,21354,"55-64","female",0.09,0.13807138,0.415,0.49638588,0.42,0.55829305,0.06,0.18739747,0.31,0.44502327,0.215,0.25610953,0.069,0.36300949,NA,0.64417083,0.23,0.27268398,0.056,0.23777352,0.32,0.38653274,-0.048,0.27976217,0.279,0.19910508,0.208,0.50215784,-0.122,0.4653873,0.159,0.55800943,0.287,0.52326023,0.252,0.39786454,0.271,0.2750782,0.418,0.48681235,-0.025,0.02184006,0.374,0.28119741,0.267,0.56928904,0.085,0.41448684,-0.097,-0.05512966,0.259,0.13807138
"22575",2,1,3,5,5,21355,"55-64","female",0.012,0.01794249,0.391,0.46943519,0.385,0.49714505,-0.005,0.05928173,0.267,0.38535083,0.138,0.17017387,-0.043,0.27907168,NA,0.57419784,0.23,0.18895737,-0.037,0.15424103,0.283,0.28543234,-0.236,0.14061548,0.221,0.11944243,0.129,0.41311511,-0.192,0.41036037,0.155,0.49646399,0.217,0.49977388,0.128,0.3010407,0.199,0.21060718,0.31,0.40837273,-0.106,-0.06597132,0.311,0.22156844,0.164,0.50794432,0.043,0.33518621,-0.129,-0.1538508,0.255,0.01794249
"22576",2,1,4,1,1,21411,"55-64","female",0.784,0.79245539,0.718,0.75145895,0.68,0.83431004,0.726,0.8331217,0.74,0.79988543,0.781,0.80164048,0.845,0.88212083,NA,0.91282803,0.799,0.78547599,0.788,0.74529304,0.741,0.79583849,0.82,0.79773254,0.806,0.72362333,0.748,0.90107844,0.646,0.76768606,0.724,0.87861559,0.764,0.81208295,0.878,0.86065338,0.817,0.63309273,0.85,0.87811108,0.612,0.62365263,0.78,0.66820568,0.827,0.83209249,0.718,0.83192853,0.689,0.62642281,0.78,0.79245539
"22577",2,1,4,1,2,21412,"55-64","female",0.743,0.72832956,0.64,0.68747675,0.647,0.79194302,0.656,0.74512451,0.691,0.73054018,0.7,0.74466438,0.815,0.86832688,NA,0.88312832,0.767,0.7071405,0.727,0.65796543,0.704,0.73676109,0.748,0.7359061,0.785,0.64387153,0.708,0.84696599,0.562,0.6878053,0.68,0.83597082,0.692,0.74629399,0.86,0.82971992,0.781,0.56903317,0.812,0.8343941,0.548,0.49485493,0.722,0.61045167,0.807,0.80550011,0.661,0.78350286,0.61,0.50268903,0.702,0.72832956
"22578",2,1,4,1,3,21413,"55-64","female",0.658,0.65350948,0.607,0.64514482,0.634,0.74919015,0.581,0.66176881,0.622,0.67329737,0.653,0.67284988,0.763,0.82265866,NA,0.84742781,0.733,0.63958269,0.675,0.58099769,0.666,0.68624823,0.629,0.67741299,0.759,0.5631912,0.655,0.79672579,0.427,0.63071107,0.615,0.79841362,0.669,0.69505972,0.849,0.79155461,0.732,0.51133343,0.791,0.79234894,0.429,0.39314667,0.685,0.55740404,0.753,0.77717494,0.585,0.73330364,0.523,0.38295753,0.676,0.65350948
"22579",2,1,4,1,4,21414,"55-64","female",0.471,0.43021012,0.545,0.60833074,0.578,0.65540932,0.37,0.43951224,0.525,0.58729755,0.51,0.47709191,0.601,0.62882985,NA,0.76148916,0.561,0.47962221,0.443,0.39738133,0.509,0.56773277,0.39,0.51603612,0.605,0.40285097,0.487,0.69176848,0.307,0.56237668,0.406,0.72803653,0.534,0.62531782,0.77,0.68748566,0.605,0.40797031,0.74,0.70334315,0.272,0.21812228,0.548,0.43968706,0.666,0.70408243,0.389,0.59808878,0.278,0.15263685,0.495,0.43021012
"22580",2,1,4,1,5,21415,"55-64","female",0.393,0.25870548,0.521,0.58100256,0.543,0.5819995,0.305,0.26858856,0.482,0.52203698,0.433,0.32896025,0.489,0.48168136,NA,0.6906918,0.408,0.35528289,0.35,0.25935848,0.472,0.47399091,0.202,0.38611946,0.547,0.28536165,0.408,0.60537683,0.237,0.5113234,0.402,0.6711616,0.464,0.57546429,0.646,0.60188035,0.533,0.3290008,0.632,0.63113928,0.191,0.0874805,0.485,0.35113609,0.563,0.64541651,0.347,0.49350672,0.22,-0.01433688,0.491,0.25870548
"22581",2,1,4,2,1,21421,"55-64","female",0.728,0.73533446,0.677,0.70223206,0.638,0.81747298,0.66,0.79327002,0.682,0.75912233,0.703,0.76826401,0.788,0.83676078,NA,0.90269863,0.755,0.74773849,0.721,0.69782075,0.697,0.76639195,0.772,0.76094068,0.784,0.68070835,0.705,0.86842097,0.526,0.72874541,0.677,0.85275504,0.683,0.78582888,0.848,0.8337958,0.776,0.56946588,0.797,0.84623992,0.525,0.55825951,0.724,0.6190484,0.783,0.79553879,0.653,0.79780522,0.644,0.57279637,0.717,0.73533446
"22582",2,1,4,2,2,21422,"55-64","female",0.687,0.68416012,0.599,0.65420126,0.605,0.78214427,0.59,0.71509497,0.633,0.69755751,0.622,0.71928817,0.758,0.82936738,NA,0.87576468,0.723,0.6811599,0.66,0.62716269,0.659,0.71882818,0.7,0.71155388,0.763,0.60788992,0.665,0.81961857,0.442,0.65897357,0.633,0.81638649,0.611,0.72859933,0.83,0.81041478,0.74,0.52738365,0.759,0.80871195,0.462,0.45063976,0.666,0.58234041,0.763,0.77989403,0.596,0.75796273,0.572,0.45837992,0.639,0.68416012
"22583",2,1,4,2,3,21423,"55-64","female",0.602,0.62925207,0.566,0.62343702,0.592,0.7495446,0.515,0.64723528,0.564,0.65191175,0.575,0.66579698,0.706,0.80026379,NA,0.84940892,0.689,0.62601999,0.608,0.56708783,0.622,0.67829142,0.581,0.66591216,0.737,0.54308422,0.612,0.78144753,0.307,0.61137627,0.568,0.78787837,0.588,0.68740716,0.819,0.78415881,0.691,0.48949432,0.738,0.77740201,0.342,0.37010018,0.628,0.54598693,0.709,0.76186405,0.52,0.7190362,0.492,0.36054588,0.613,0.62925207
"22584",2,1,4,2,4,21424,"55-64","female",0.415,0.4041784,0.504,0.59210206,0.536,0.65824948,0.304,0.42135648,0.467,0.57077109,0.432,0.46894773,0.544,0.60243061,NA,0.76877709,0.517,0.46567134,0.376,0.3800264,0.465,0.56051277,0.342,0.50616312,0.583,0.38325897,0.444,0.68362793,0.187,0.54697838,0.359,0.72210033,0.453,0.61922873,0.74,0.68535535,0.564,0.39607874,0.687,0.69383982,0.185,0.19718721,0.491,0.42875135,0.622,0.69205228,0.324,0.58664706,0.253,0.12929863,0.432,0.4041784
