"","MO","SC","UA","PD","AD","State","Age","Sex","UK","UKCopula","Japan","JapanCopula","SouthKorea","SouthKoreaCopula","Netherlands","NetherlandsCopula","China","ChinaCopula","Spain","SpainCopula","Germany","GermanyCopula"
"1298",2,1,1,1,2,"21112","45-54","female",0.779,0.826603174704935,0.71,0.771889593388507,0.811,0.80740088995838,0.769,0.781552009735841,0.776,0.830759179317115,0.808,0.798815989902182,0.9,0.88485757380981
"1299",2,1,1,1,3,"21113","45-54","female",0.345,0.638310039228394,0.661,0.663090490043252,0.646,0.661309778141989,0.334,0.520092192925812,0.635,0.663118667797299,0.435,0.596129280190182,0.512,0.66359369790702
"1300",2,1,1,2,1,"21121","45-54","female",0.727,0.832188317503797,0.693,0.785435631636618,0.817,0.796550655726261,0.807,0.800607988717068,0.77,0.813727051893519,0.781,0.802836629309179,0.788,0.86480779339206
"1301",2,1,1,2,2,"21122","45-54","female",0.656,0.747586264026622,0.63,0.704006052291707,0.774,0.751280483948038,0.683,0.69854163226031,0.684,0.726896850357011,0.719,0.708093919506862,0.788,0.79996024806756
"1302",2,1,1,2,3,"21123","45-54","female",0.222,0.56604382430866,0.581,0.603723917319056,0.609,0.613999670739627,0.248,0.443832366053007,0.543,0.56517327352887,0.346,0.513994341466792,0.4,0.579292757550626
"1303",2,1,1,3,1,"21131","45-54","female",0.195,0.688762101844992,0.579,0.688328919064292,0.653,0.676316075504856,0.33,0.629027773929847,0.604,0.645733989605015,0.318,0.665001036510387,0.262,0.663391177333043
"1304",2,1,1,3,2,"21132","45-54","female",0.124,0.584291066738843,0.516,0.601998789200199,0.61,0.618030265452452,0.206,0.496111372640908,0.518,0.541210439364667,0.256,0.552961189975636,0.262,0.565183198794101
"1305",2,1,1,3,3,"21133","45-54","female",-0.041,0.361982687135153,0.467,0.480489026461121,0.495,0.4770729293143,0.005,0.189840467290966,0.399,0.340356125290595,0.174,0.314096830411433,0.197,0.274334011829614
"1306",2,1,2,1,1,"21211","45-54","female",0.814,0.820378083997972,0.729,0.752875004026079,0.803,0.78994296848526,0.861,0.798323349868613,0.788,0.797973504997015,0.799,0.796888535658272,0.9,0.878996584984167
"1307",2,1,2,1,2,"21212","45-54","female",0.743,0.737412562864679,0.666,0.673593507624972,0.76,0.742877148567616,0.737,0.692644855364442,0.702,0.711512201461309,0.737,0.704833127636493,0.9,0.814386432548148
"1308",2,1,2,1,3,"21213","45-54","female",0.309,0.556740640588571,0.617,0.571324641638503,0.595,0.603609914386972,0.302,0.436050764124432,0.561,0.543796331498734,0.364,0.511743303227408,0.512,0.593905974914099
"1309",2,1,2,2,1,"21221","45-54","female",0.691,0.759789881077483,0.649,0.704565410061422,0.766,0.744616574977708,0.775,0.729000303124431,0.696,0.712936394288438,0.71,0.730617906150037,0.788,0.801709336275568
"1310",2,1,2,2,2,"21222","45-54","female",0.62,0.679069843492198,0.586,0.630798484772181,0.723,0.701491999192417,0.651,0.624769355258914,0.61,0.629622824714699,0.648,0.641727570742912,0.788,0.736310819958513
"1311",2,1,2,2,3,"21223","45-54","female",0.186,0.50027913068568,0.537,0.532725092739889,0.558,0.567871328180064,0.216,0.368365032627207,0.469,0.466351517713275,0.275,0.452002464777333,0.4,0.513906390415544
"1312",2,1,2,3,1,"21231","45-54","female",0.159,0.577593633349266,0.535,0.592048672937308,0.602,0.58500433331819,0.298,0.492092051406825,0.53,0.507676627323661,0.247,0.566078266898756,0.262,0.536731851539369
"1313",2,1,2,3,2,"21232","45-54","female",0.088,0.479580079497707,0.472,0.511455662807686,0.559,0.534129810801002,0.174,0.362894806030014,0.444,0.409749726329302,0.185,0.461360340929584,0.262,0.446355793575128
"1314",2,1,2,3,3,"21233","45-54","female",-0.077,0.282191264678403,0.423,0.403911084837344,0.444,0.419788896988202,-0.027,0.0859152673839824,0.325,0.234289940495911,0.103,0.247649945705678,0.197,0.189832962102519
"1315",2,1,3,1,1,"21311","45-54","female",0.487,0.70422664743111,0.64,0.658243497001135,0.596,0.678610154075847,0.602,0.666965695000714,0.647,0.631369990049812,0.384,0.687348812560959,0.577,0.760566950119602
"1316",2,1,3,1,2,"21312","45-54","female",0.416,0.581589212131356,0.577,0.553095370687009,0.553,0.603395084949288,0.478,0.513667845841563,0.561,0.498838381359395,0.322,0.557573428107497,0.577,0.6536889608451
"1317",2,1,3,1,3,"21313","45-54","female",0.251,0.343303388568755,0.528,0.411146174835871,0.438,0.439667665087522,0.277,0.198272812167601,0.442,0.26353151322207,0.24,0.300328235209646,0.512,0.358295295180453
"1318",2,1,3,2,1,"21321","45-54","female",0.364,0.665076695408223,0.56,0.627517965199362,0.559,0.655187062132035,0.516,0.614076573583227,0.555,0.577859969819258,0.295,0.645628365213153,0.465,0.699707417352424
"1319",2,1,3,2,2,"21322","45-54","female",0.293,0.559831576041497,0.497,0.53905866795756,0.516,0.595831154162381,0.392,0.478841285738006,0.469,0.466896185453735,0.233,0.53407031821569,0.465,0.606464556184085
"1320",2,1,3,2,3,"21323","45-54","female",0.128,0.336968751506398,0.448,0.413062757871502,0.401,0.445367107677289,0.191,0.176338026745268,0.35,0.256580150031737,0.151,0.297432857913992,0.4,0.32841571599358
"1321",2,1,3,3,1,"21331","45-54","female",0.101,0.342876364264855,0.446,0.431289135710524,0.445,0.39820860784351,0.273,0.237692082063938,0.411,0.254151773762285,0.123,0.32379960470375,0.262,0.245652825734803
"1322",2,1,3,3,2,"21332","45-54","female",0.03,0.246589957563424,0.383,0.357997578797235,0.402,0.358722999114935,0.149,0.109784746768632,0.325,0.16581999405013,0.061,0.220900609968857,0.262,0.159887279509158
"1323",2,1,3,3,3,"21333","45-54","female",-0.135,0.0773922245809337,0.334,0.264166898028439,0.287,0.26625440857755,-0.052,-0.126821268167778,0.206,0.0188342343779191,-0.021,0.0228728402081593,0.197,-0.0751795639958914
"1324",2,2,1,1,1,"22111","45-54","female",0.746,0.803206311618619,0.719,0.747305581444724,0.808,0.776477563231607,0.811,0.787621364014719,0.757,0.770626789505986,0.736,0.779384081257318,0.813,0.859543179977384
"1325",2,2,1,1,2,"22112","45-54","female",0.675,0.711512804030674,0.656,0.662414776989465,0.765,0.723281641396736,0.687,0.672656473989979,0.671,0.671988574731124,0.674,0.679320131501516,0.813,0.785777538007113
"1326",2,2,1,1,3,"22113","45-54","female",0.241,0.509924926589856,0.607,0.545797682263039,0.6,0.573580554737996,0.252,0.396581960125519,0.53,0.473766886535022,0.301,0.464016198718847,0.425,0.541057378037699
"1327",2,2,1,2,1,"22121","45-54","female",0.623,0.741625597164586,0.639,0.700128869665103,0.771,0.729912774046443,0.725,0.716520899588579,0.665,0.686517693072679,0.647,0.713475199904208,0.701,0.778664134755183
"1328",2,2,1,2,2,"22122","45-54","female",0.552,0.654519137610537,0.576,0.622854917747729,0.728,0.682837550884145,0.601,0.605208307270308,0.579,0.594484462055963,0.585,0.619197739536245,0.701,0.706021190074401
"1329",2,2,1,2,3,"22123","45-54","female",0.118,0.465651338794034,0.527,0.518580675984299,0.563,0.546202633589214,0.166,0.340298536257973,0.438,0.41642676987584,0.212,0.419440495433828,0.313,0.470911315014295
"1330",2,2,1,3,1,"22131","45-54","female",0.091,0.501949402954098,0.525,0.557942030181533,0.607,0.533400458137403,0.248,0.424378050885443,0.499,0.425711209283451,0.184,0.489610571281576,0.175,0.439187770157349
"1331",2,2,1,3,2,"22132","45-54","female",0.02,0.403750823443959,0.462,0.479823572772788,0.564,0.486945135183003,0.124,0.296040230583974,0.413,0.330244291407097,0.122,0.383959048554276,0.175,0.349329230508575
"1332",2,2,1,3,3,"22133","45-54","female",-0.145,0.199107818586369,0.413,0.366361338445034,0.449,0.374653068383495,-0.077,0.0167572902550827,0.294,0.145304660713704,0.04,0.153529575114306,0.11,0.0799074280483602
"1333",2,2,2,1,1,"22211","45-54","female",0.71,0.724109987969662,0.675,0.656124744016082,0.757,0.708961738056255,0.779,0.698999616091213,0.683,0.642975164403654,0.665,0.709413761792509,0.813,0.794749690724741
"1334",2,2,2,1,2,"22212","45-54","female",0.639,0.633196910151042,0.612,0.575842476271976,0.714,0.658847562119897,0.655,0.580737070539654,0.597,0.544562208558442,0.603,0.611695815214974,0.813,0.718791486908208
"1335",2,2,2,1,3,"22213","45-54","female",0.205,0.443632432660794,0.563,0.467874190897578,0.549,0.523709049744361,0.22,0.315578724609358,0.456,0.363077080867144,0.23,0.408364521693331,0.425,0.484190838318618
"1336",2,2,2,2,1,"22221","45-54","female",0.587,0.666330644872771,0.595,0.619805349502739,0.72,0.666933040169813,0.693,0.627291309935335,0.591,0.567531786837274,0.576,0.650687647620124,0.701,0.708952317496136
"1337",2,2,2,2,2,"22222","45-54","female",0.516,0.575223210221207,0.532,0.54037857241808,0.677,0.617390683924693,0.569,0.507952920549338,0.505,0.470076898808644,0.514,0.55340968367299,0.701,0.631123810845387
"1338",2,2,2,2,3,"22223","45-54","female",0.082,0.394365860178033,0.483,0.439882662139132,0.512,0.493310824453622,0.134,0.250633053554049,0.364,0.301591848930091,0.141,0.360465466496109,0.313,0.403695740326491
"1339",2,2,2,3,1,"22231","45-54","female",0.055,0.443671287439795,0.481,0.493023860011177,0.556,0.485305209014886,0.216,0.346872591651018,0.425,0.341151835031644,0.113,0.447093328934012,0.175,0.387957682275951
"1340",2,2,2,3,2,"22232","45-54","female",-0.016,0.353253198370866,0.418,0.419616034100421,0.513,0.445104831095423,0.092,0.227259622237052,0.339,0.254074726620194,0.051,0.348911914532677,0.175,0.308127950664551
"1341",2,2,2,3,3,"22233","45-54","female",-0.181,0.160693406126012,0.369,0.314719356180533,0.398,0.343984833347321,-0.109,-0.0371929568134479,0.22,0.0849531298761647,-0.031,0.132838339459074,0.11,0.0575659735145686
"1342",2,2,3,1,1,"22311","45-54","female",0.383,0.487037382998378,0.586,0.48632611607213,0.55,0.507728881668417,0.52,0.444260559648689,0.542,0.343847671862981,0.25,0.481858606512819,0.49,0.54884736513183
"1343",2,2,3,1,2,"22312","45-54","female",0.312,0.388734024585684,0.523,0.410774503420609,0.507,0.463779279454332,0.396,0.314836223127897,0.456,0.251527578262205,0.188,0.376834435305777,0.49,0.461306192076217
"1344",2,2,3,1,3,"22313","45-54","female",0.147,0.206922593781686,0.474,0.311507527683849,0.392,0.359069782076497,0.195,0.0626404032690992,0.337,0.088457909686294,0.106,0.171694320580063,0.425,0.221535525606404
"1345",2,2,3,2,1,"22321","45-54","female",0.26,0.486035146387122,0.506,0.492285075999576,0.513,0.516614191387402,0.434,0.426100836168653,0.45,0.344630381430746,0.161,0.484290046475713,0.378,0.518443737186238
"1346",2,2,3,2,2,"22322","45-54","female",0.189,0.389527857517768,0.443,0.416499165451652,0.47,0.471499818608583,0.31,0.29932027654777,0.364,0.252435597941913,0.099,0.380909229665474,0.378,0.432782251190787
"1347",2,2,3,2,3,"22323","45-54","female",0.024,0.186784320727754,0.394,0.307375144235051,0.355,0.351132617207553,0.109,0.0237134560216915,0.245,0.072089726180666,0.017,0.158135459059874,0.313,0.172593849512213
"1348",2,2,3,3,1,"22331","45-54","female",-0.003,0.223439660974684,0.392,0.344124745521593,0.399,0.330283644611226,0.191,0.121695875552912,0.306,0.10500034759647,-0.011,0.209284008900815,0.175,0.122303802289218
"1349",2,2,3,3,2,"22332","45-54","female",-0.074,0.127396264315724,0.329,0.271675011860912,0.356,0.291904414249516,0.067,-0.00619072343467672,0.22,0.0178519924473965,-0.073,0.106603489458103,0.175,0.0365459718522918
"1350",2,2,3,3,3,"22333","45-54","female",-0.239,-0.0249326320500481,0.28,0.188751683801226,0.241,0.21467394665401,-0.134,-0.226049600481877,0.101,-0.113130574647559,-0.155,-0.0727826213833309,0.11,-0.175267061139843
"1351",2,3,1,1,1,"23111","45-54","female",0.367,0.765760423010635,0.671,0.736828409382978,0.668,0.748902531018928,0.507,0.743194291227791,0.632,0.721855821779482,0.27,0.744232216611279,0.403,0.806643882360106
"1352",2,3,1,1,2,"23112","45-54","female",0.296,0.616800517996449,0.608,0.605741006181003,0.625,0.650743752028866,0.383,0.566517544858617,0.546,0.555234298357057,0.208,0.585410782101124,0.403,0.676340298550505
"1353",2,3,1,1,3,"23113","45-54","female",0.131,0.317037668456984,0.559,0.416565197080667,0.51,0.447844952087886,0.182,0.18836659303316,0.427,0.236455588561918,0.126,0.259443185449788,0.338,0.310714710790964
"1354",2,3,1,2,1,"23121","45-54","female",0.244,0.707252718329776,0.591,0.683173178735309,0.631,0.702309884925379,0.421,0.675964480973024,0.54,0.646433971916627,0.181,0.681863687215249,0.291,0.738017656636581
"1355",2,3,1,2,2,"23122","45-54","female",0.173,0.588849951454986,0.528,0.583823982515016,0.588,0.634715360510714,0.297,0.531282714516153,0.454,0.517652771848266,0.119,0.556647788039961,0.291,0.632597710128137
"1356",2,3,1,2,3,"23123","45-54","female",0.008,0.322935130330867,0.479,0.428102698277685,0.473,0.456802074291808,0.096,0.182233673896343,0.335,0.248720548598588,0.037,0.273842973930558,0.226,0.304486973661141
"1357",2,3,1,3,1,"23131","45-54","female",-0.019,0.303300522001236,0.477,0.423651331275335,0.517,0.401113723362025,0.178,0.216386279893956,0.396,0.205625408296328,0.009,0.263923755605688,0.088,0.182090699350558
"1358",2,3,1,3,2,"23132","45-54","female",-0.09,0.205930087276492,0.414,0.350887899773195,0.474,0.362334030019408,0.054,0.0860048150558114,0.31,0.116423137110426,-0.053,0.160367390599856,0.088,0.096158502291136
"1359",2,3,1,3,3,"23133","45-54","female",-0.255,0.0387618327798558,0.365,0.255613905082958,0.359,0.270871976665283,-0.147,-0.147685873724382,0.191,-0.0303597469410537,-0.135,-0.0388144875221039,0.023,-0.143679638914795
"1360",2,3,2,1,1,"23211","45-54","female",0.331,0.593891310558028,0.627,0.567611811030255,0.617,0.608452018337173,0.475,0.559630527502517,0.558,0.481967267568617,0.199,0.580687983576086,0.403,0.656670476997313
"1361",2,3,2,1,2,"23212","45-54","female",0.26,0.482131889976404,0.564,0.477498687590728,0.574,0.549011569867105,0.351,0.417110641862131,0.472,0.36553242250372,0.137,0.4622669100874,0.403,0.55717928098496
"1362",2,3,2,1,3,"23213","45-54","female",0.095,0.249825868463828,0.515,0.343167976278878,0.459,0.402547683425814,0.15,0.107474482292828,0.353,0.138811822208377,0.055,0.207592900735978,0.338,0.265728469657688
"1363",2,3,2,2,1,"23221","45-54","female",0.208,0.591532715861825,0.547,0.569755194686918,0.58,0.611127404685528,0.389,0.546338724379983,0.466,0.477062429185316,0.11,0.580158084946331,0.291,0.629967631350866
"1364",2,3,2,2,2,"23222","45-54","female",0.137,0.487292991352775,0.484,0.484068819939041,0.537,0.555388979305801,0.265,0.411881834808606,0.38,0.36794055626686,0.048,0.470066110018593,0.291,0.537448799825174
"1365",2,3,2,2,3,"23223","45-54","female",-0.028,0.255197042051777,0.435,0.35329614509435,0.422,0.407517537644737,0.064,0.0994493133655825,0.261,0.146959858510734,-0.034,0.220941007945354,0.226,0.247884890304275
"1366",2,3,2,3,1,"23231","45-54","female",-0.055,0.249160190452625,0.433,0.364567343535352,0.466,0.363462140515844,0.146,0.146064003038759,0.322,0.131144562056276,-0.062,0.229842403105791,0.088,0.150729708000579
"1367",2,3,2,3,2,"23232","45-54","female",-0.126,0.151561511061766,0.37,0.290413701481525,0.423,0.323310231923863,0.022,0.0167248626277954,0.236,0.0414098740750378,-0.124,0.125126707807053,0.088,0.062939941276584
"1368",2,3,2,3,3,"23233","45-54","female",-0.291,-0.0192363052474684,0.321,0.196248648889297,0.308,0.235529449845428,-0.179,-0.223076778330363,0.117,-0.107798115958471,-0.206,-0.0750027536182338,0.023,-0.171457395365774
"1369",2,3,3,1,1,"23311","45-54","female",0.273,0.343228318776678,0.538,0.39437557496191,0.46,0.398617108499952,0.45,0.297004172093326,0.439,0.187179588096458,0.075,0.329621941616675,0.403,0.363081469964854
"1370",2,3,3,1,2,"23312","45-54","female",0.202,0.252151232168073,0.475,0.32640228201697,0.417,0.366703038980154,0.326,0.172585715511612,0.353,0.105365470108849,0.013,0.23276675501384,0.403,0.287879181754017
"1371",2,3,3,1,3,"23313","45-54","female",0.037,0.0986550474553221,0.426,0.24072682335625,0.302,0.278202811092542,0.125,-0.0455882789525724,0.234,-0.0258993357463923,-0.069,0.0507917437238491,0.338,0.0582672215797446
"1372",2,3,3,2,1,"23321","45-54","female",0.15,0.303405403318841,0.458,0.381615553860014,0.423,0.385247693185562,0.364,0.233929510183278,0.347,0.151608206142359,-0.014,0.297962158810003,0.291,0.304870658288539
"1373",2,3,3,2,2,"23322","45-54","female",0.079,0.207095830265457,0.395,0.3094610117754,0.38,0.347022973474961,0.24,0.105123918367082,0.261,0.0642511406607405,-0.076,0.195424796599926,0.291,0.219851124413252
"1374",2,3,3,2,3,"23323","45-54","female",-0.086,0.0574325283628339,0.346,0.228400463280631,0.265,0.268312352562139,0.039,-0.111861543302607,0.142,-0.0634754474789892,-0.158,0.0196894629152902,0.226,0.00879821485276011
"1375",2,3,3,3,1,"23331","45-54","female",-0.113,0.134795777755442,0.344,0.281531725479598,0.309,0.26535435847646,0.121,0.0377918100821187,0.203,0.00949600159239422,-0.186,0.104040159314023,0.088,-0.0138374146769558
"1376",2,3,3,3,2,"23332","45-54","female",-0.184,0.043188133398729,0.281,0.21474184787047,0.266,0.234680138169983,-0.003,-0.0886903348174661,0.117,-0.0717448053178893,-0.248,0.00783620918005013,0.088,-0.0884715328507751
"1377",2,3,3,3,3,"23333","45-54","female",-0.349,-0.102475733283141,0.232,0.130225348747232,0.151,0.148427406405298,-0.204,-0.294701827723943,-0.002,-0.197159660819769,-0.33,-0.170180098450055,0.023,-0.313266335514065
"1378",3,1,1,1,1,"31111","45-54","female",0.336,0.952187059285875,0.43,0.927678826424912,0.482,0.926201353114385,0.534,0.935937982501082,0.693,0.955302853256997,0.255,0.944021087339818,0.349,0.968910631619465
"1379",3,1,1,1,2,"31112","45-54","female",0.265,0.856830756934399,0.367,0.80550731949431,0.439,0.82843760507174,0.41,0.809618626033226,0.607,0.865177483559714,0.193,0.836311229586982,0.349,0.905519903734532
"1380",3,1,1,1,3,"31113","45-54","female",0.1,0.58302501181679,0.318,0.628157412743314,0.324,0.614140163095038,0.209,0.457457233960936,0.488,0.590777900499389,0.111,0.536616098464576,0.284,0.588410850659084
"1381",3,1,1,2,1,"31121","45-54","female",0.213,0.857174351935353,0.35,0.814470447522294,0.445,0.813736524946698,0.448,0.821926857306184,0.601,0.846024213160456,0.166,0.83158854685044,0.237,0.884886883329588
"1382",3,1,1,2,2,"31122","45-54","female",0.142,0.761568972425984,0.287,0.721437228239486,0.402,0.758470770325587,0.324,0.710289213728609,0.515,0.745986911522614,0.104,0.725154997634304,0.237,0.811811909169205
"1383",3,1,1,2,3,"31123","45-54","female",-0.023,0.523898095082901,0.238,0.578245344808602,0.287,0.58103796845556,0.123,0.39562712534435,0.396,0.51296889573133,0.022,0.471067846074769,0.172,0.528636521089092
"1384",3,1,1,3,1,"31131","45-54","female",-0.05,0.449315099943097,0.236,0.525638017147176,0.331,0.473639175394951,0.205,0.37635235170881,0.457,0.390042968933282,-0.006,0.398579074637972,0.034,0.349798426459703
"1385",3,1,1,3,2,"31132","45-54","female",-0.121,0.324481377475423,0.173,0.432776560697266,0.288,0.41079599918702,0.081,0.217040000158088,0.371,0.270294633558421,-0.068,0.267012707082182,0.034,0.230019708488228
"1386",3,1,1,3,3,"31133","45-54","female",-0.286,0.107024492053275,0.124,0.300349107970164,0.173,0.267642070432902,-0.12,-0.0698001563675871,0.252,0.0708453645837733,-0.15,0.00635010476011557,-0.031,-0.0822808578479855
"1387",3,1,2,1,1,"31211","45-54","female",0.3,0.788000550157416,0.386,0.73277698520202,0.431,0.758470212428991,0.502,0.762717596086881,0.619,0.749366914921324,0.184,0.765733256787146,0.349,0.843570107879858
"1388",3,1,2,1,2,"31212","45-54","female",0.229,0.670755441972773,0.323,0.625219168056108,0.388,0.682552866051214,0.378,0.619379594158171,0.533,0.620730640469119,0.122,0.639118818851298,0.349,0.746744923510961
"1389",3,1,2,1,3,"31213","45-54","female",0.064,0.398427517134554,0.274,0.455236569384935,0.273,0.482202453757155,0.177,0.26676584814485,0.414,0.3398534720253,0.04,0.347477504505461,0.284,0.424244462191048
"1390",3,1,2,2,1,"31221","45-54","female",0.177,0.728493010489387,0.306,0.680135664787086,0.394,0.714739397928906,0.416,0.693672630168088,0.527,0.666664384226059,0.095,0.700356123991201,0.237,0.769879298316473
"1391",3,1,2,2,2,"31222","45-54","female",0.106,0.629168465945688,0.243,0.592914041923935,0.351,0.657745882679718,0.292,0.568419350212295,0.441,0.560542922884768,0.033,0.593310892088215,0.237,0.685333099673264
"1392",3,1,2,2,3,"31223","45-54","female",-0.059,0.396816089322097,0.194,0.458221774173147,0.236,0.491257026615146,0.091,0.253960841973473,0.322,0.334645297941878,-0.049,0.348200344922359,0.172,0.402501740420032
"1393",3,1,2,3,1,"31231","45-54","female",-0.086,0.366138862728158,0.192,0.447957565745617,0.28,0.417478327166247,0.173,0.272134788271927,0.383,0.280422643813331,-0.077,0.337561851416567,0.034,0.283896511751732
"1394",3,1,2,3,2,"31232","45-54","female",-0.157,0.264410820113384,0.129,0.370468635051881,0.237,0.372775386003849,0.049,0.138163624744707,0.297,0.185489577320365,-0.139,0.229223922420363,0.034,0.191671644614454
"1395",3,1,2,3,3,"31233","45-54","female",-0.322,0.0766764134018315,0.08,0.264324252536758,0.122,0.264190652496246,-0.152,-0.118256195274567,0.178,0.0204472747277307,-0.221,0.0102033219966979,-0.031,-0.0667797103986549
"1396",3,1,3,1,1,"31311","45-54","female",0.242,0.407536521087469,0.297,0.446162782466002,0.274,0.392877850102076,0.477,0.367695084788279,0.5,0.291913651396211,0.06,0.379019662937277,0.349,0.411772535813621
"1397",3,1,3,1,2,"31312","45-54","female",0.171,0.315908604136754,0.234,0.377057513829921,0.231,0.361593499293629,0.353,0.242724236957889,0.414,0.208460690403488,-0.002,0.283370140760162,0.349,0.340194526685487
"1398",3,1,3,1,3,"31313","45-54","female",0.006,0.142711370122847,0.185,0.275624428321629,0.116,0.246905007373003,0.152,0.00337237251708805,0.295,0.0545614511553832,-0.084,0.0742203814500633,0.284,0.0772294282136647
"1399",3,1,3,2,1,"31321","45-54","female",0.119,0.407617409354542,0.217,0.456398742516125,0.237,0.421153863791967,0.391,0.34779121704406,0.408,0.293000999720346,-0.029,0.390606785285397,0.237,0.414848537405346
"1400",3,1,3,2,2,"31322","45-54","female",0.048,0.308282258594263,0.154,0.381715525360246,0.194,0.380678964112471,0.267,0.215535290615144,0.322,0.200736410138453,-0.091,0.286454611757763,0.237,0.329515544153397
"1401",3,1,3,2,3,"31323","45-54","female",-0.117,0.13820764379379,0.105,0.28532670156408,0.079,0.276324781443253,0.066,-0.0213705595174734,0.203,0.0518394372528596,-0.173,0.0859996296193808,0.172,0.0858123154647597
"1402",3,1,3,3,1,"31331","45-54","female",-0.144,0.193658696364338,0.103,0.320544609644238,0.123,0.246318668181757,0.148,0.108592640950321,0.264,0.100640982883115,-0.201,0.140008558167596,0.034,0.0302240940252614
"1403",3,1,3,3,2,"31332","45-54","female",-0.215,0.106209066658513,0.04,0.25903230162886,0.08,0.222328378325624,0.024,-0.0143639644846373,0.178,0.0258041559869526,-0.263,0.0508634753639245,0.034,-0.0382191128442059
"1404",3,1,3,3,3,"31333","45-54","female",-0.38,-0.0425410379798129,-0.009,0.168478017154144,-0.035,0.124602488976479,-0.177,-0.223604420969292,0.059,-0.10684657865894,-0.345,-0.138631096089106,-0.031,-0.272256829679151
"1405",3,2,1,1,1,"32111","45-54","female",0.232,0.636570469776981,0.376,0.629333689361805,0.436,0.630756194388967,0.452,0.616012200124674,0.588,0.551851848243614,0.121,0.609170064513871,0.262,0.685338914345887
"1406",3,2,1,1,2,"32112","45-54","female",0.161,0.500049534556906,0.313,0.517623215089775,0.393,0.549012258334367,0.328,0.449709010723493,0.502,0.406153073643484,0.059,0.464234654959103,0.262,0.56487091356694
"1407",3,2,1,1,3,"32113","45-54","female",-0.004,0.263807112770527,0.264,0.376339920383134,0.278,0.394406840313428,0.127,0.140713494933953,0.383,0.172948874638174,-0.023,0.199693254406278,0.197,0.262087428098118
"1408",3,2,1,2,1,"32121","45-54","female",0.109,0.620915730104397,0.296,0.616893877159403,0.399,0.627200759174875,0.366,0.588292314440184,0.496,0.532884806156593,0.032,0.594557398376158,0.15,0.65232789191756
"1409",3,2,1,2,2,"32122","45-54","female",0.038,0.502920655593612,0.233,0.522992381331066,0.356,0.561613000545873,0.242,0.441308482826931,0.41,0.409830905470738,-0.03,0.469941266670778,0.15,0.54598690967204
"1410",3,2,1,2,3,"32123","45-54","female",-0.127,0.260241346887377,0.184,0.384620105012851,0.241,0.4034078306781,0.041,0.120747281722886,0.291,0.174916717690537,-0.112,0.207041713229529,0.085,0.242657995251607
"1411",3,2,1,3,1,"32131","45-54","female",-0.154,0.279870737648991,0.182,0.404869196252793,0.285,0.366173836437392,0.123,0.201812984823461,0.352,0.183351668433222,-0.14,0.234403511526919,-0.053,0.166051120483195
"1412",3,2,1,3,2,"32132","45-54","female",-0.225,0.186715745656614,0.119,0.335663975576845,0.242,0.331438499162844,-0.001,0.0757862142411704,0.266,0.0994909821659371,-0.202,0.136274911580223,-0.053,0.0857749735321115
"1413",3,2,1,3,3,"32133","45-54","female",-0.39,0.0281988664887892,0.07,0.244956509197276,0.127,0.242833252212877,-0.202,-0.148357760933096,0.147,-0.038208930179919,-0.284,-0.0557937284585503,-0.118,-0.143492766029423
"1414",3,2,2,1,1,"32211","45-54","female",0.196,0.522026937361722,0.332,0.513604352590205,0.385,0.53831313266533,0.42,0.489412174967067,0.514,0.391401738412,0.05,0.506442983221519,0.262,0.592173689590433
"1415",3,2,2,1,2,"32212","45-54","female",0.125,0.416511031315842,0.269,0.431267853514468,0.342,0.486644496195728,0.296,0.352998957838441,0.428,0.287643975395455,-0.012,0.394215711839819,0.262,0.498398048219501
"1416",3,2,2,1,3,"32213","45-54","female",-0.04,0.213986546278291,0.22,0.317498923108307,0.227,0.36404996918573,0.095,0.0782544890394041,0.309,0.0997459591139529,-0.094,0.168398051187833,0.197,0.238716620570833
"1417",3,2,2,2,1,"32221","45-54","female",0.073,0.527716155076452,0.252,0.523588246502081,0.348,0.552530214410671,0.334,0.480564448243606,0.422,0.397842389275455,-0.039,0.514735942980231,0.15,0.568769593118382
"1418",3,2,2,2,2,"32222","45-54","female",0.002,0.424274929958079,0.189,0.441167375564965,0.305,0.499782309204885,0.21,0.346797870916178,0.336,0.29428889268142,-0.101,0.404833561542603,0.15,0.476799431716777
"1419",3,2,2,2,3,"32223","45-54","female",-0.163,0.203825485929581,0.14,0.319374904738691,0.19,0.36343422998412,0.009,0.0506219767024788,0.217,0.0921108634592528,-0.183,0.165485953404606,0.085,0.200447807411066
"1420",3,2,2,3,1,"32231","45-54","female",-0.19,0.225420759382491,0.138,0.346560210646766,0.234,0.331836727637354,0.091,0.131595786687763,0.278,0.109193008085509,-0.211,0.20129929811231,-0.053,0.135385038078007
"1421",3,2,2,3,2,"32232","45-54","female",-0.261,0.129097033627638,0.075,0.273797079494684,0.191,0.293152017303842,-0.033,0.00339831956084958,0.192,0.0215566691630422,-0.273,0.0983532123413358,-0.053,0.0494420133952411
"1422",3,2,2,3,3,"32233","45-54","female",-0.426,-0.028170582832693,0.026,0.187613398830588,0.076,0.211998890447304,-0.234,-0.221347672973548,0.073,-0.113804768424223,-0.355,-0.0870865641175954,-0.118,-0.168433656585715
"1423",3,2,3,1,1,"32311","45-54","female",0.138,0.333950025444201,0.243,0.385811113848583,0.228,0.36994663112798,0.395,0.297527630603303,0.395,0.181331688063551,-0.074,0.317045006716159,0.262,0.365647188111452
